Timestamp,Vehicle Count,Density,Cars,Motorcycles,Buses,Trucks
2026-07-10 08:05:30,6,MEDIUM,5,0,1,0
2026-07-10 08:05:30,12,MEDIUM,9,0,3,0
2026-07-10 08:05:31,7,MEDIUM,5,0,2,0
2026-07-10 08:05:31,8,MEDIUM,7,0,1,0
2026-07-10 08:05:31,6,MEDIUM,5,0,1,0
2026-07-10 08:05:31,6,MEDIUM,5,0,1,0
2026-07-10 08:05:31,8,MEDIUM,5,0,3,0
2026-07-10 08:05:31,9,MEDIUM,6,0,3,0
2026-07-10 08:05:31,3,LOW,2,0,1,0
2026-07-10 08:05:31,7,MEDIUM,5,0,2,0
2026-07-10 08:05:31,10,MEDIUM,8,0,2,0
2026-07-10 08:05:31,8,MEDIUM,6,0,2,0
2026-07-10 08:05:31,7,MEDIUM,6,0,1,0
2026-07-10 08:05:31,9,MEDIUM,7,0,2,0
2026-07-10 08:05:32,8,MEDIUM,7,0,1,0
2026-07-10 08:05:32,9,MEDIUM,6,0,3,0
2026-07-10 08:05:32,10,MEDIUM,6,0,3,1
2026-07-10 08:05:32,11,MEDIUM,8,0,3,0
2026-07-10 08:05:32,12,MEDIUM,8,0,4,0
2026-07-10 08:05:32,10,MEDIUM,8,0,2,0
2026-07-10 08:05:32,7,MEDIUM,5,0,2,0
2026-07-10 08:05:32,8,MEDIUM,5,0,3,0
2026-07-10 08:05:32,7,MEDIUM,4,0,3,0
2026-07-10 08:05:32,9,MEDIUM,7,0,2,0
2026-07-10 08:05:32,11,MEDIUM,7,0,4,0
2026-07-10 08:05:32,12,MEDIUM,7,0,5,0
2026-07-10 08:05:32,9,MEDIUM,4,0,5,0
2026-07-10 08:05:33,4,LOW,2,0,2,0
2026-07-10 08:05:33,5,LOW,2,0,3,0
2026-07-10 08:05:33,7,MEDIUM,3,0,4,0
2026-07-10 08:05:33,6,MEDIUM,3,0,3,0
2026-07-10 08:05:33,7,MEDIUM,5,0,2,0
2026-07-10 08:05:33,5,LOW,3,0,2,0
2026-07-10 08:05:33,5,LOW,2,0,3,0
2026-07-10 08:05:33,6,MEDIUM,4,0,2,0
2026-07-10 08:05:33,7,MEDIUM,6,0,1,0
2026-07-10 08:05:33,6,MEDIUM,4,0,2,0
2026-07-10 08:05:33,5,LOW,4,0,1,0
2026-07-10 08:05:33,7,MEDIUM,7,0,0,0
2026-07-10 08:05:34,6,MEDIUM,5,0,1,0
2026-07-10 08:05:34,9,MEDIUM,7,0,2,0
2026-07-10 08:05:34,5,LOW,4,0,1,0
2026-07-10 08:05:34,7,MEDIUM,5,0,2,0
2026-07-10 08:05:34,8,MEDIUM,6,0,2,0
2026-07-10 08:05:34,5,LOW,5,0,0,0
2026-07-10 08:05:34,7,MEDIUM,6,0,1,0
2026-07-10 08:05:34,9,MEDIUM,7,0,2,0
2026-07-10 08:05:34,5,LOW,4,0,1,0
2026-07-10 08:05:34,5,LOW,4,0,1,0
2026-07-10 08:05:34,8,MEDIUM,7,0,1,0
2026-07-10 08:05:34,7,MEDIUM,6,0,1,0
2026-07-10 08:05:34,7,MEDIUM,6,0,1,0
2026-07-10 08:05:35,7,MEDIUM,6,0,1,0
2026-07-10 08:05:35,7,MEDIUM,6,0,1,0
2026-07-10 08:05:35,14,MEDIUM,13,0,1,0
2026-07-10 08:05:35,11,MEDIUM,9,0,1,1
2026-07-10 08:05:35,6,MEDIUM,6,0,0,0
2026-07-10 08:05:35,2,LOW,2,0,0,0
2026-07-10 08:05:35,1,LOW,1,0,0,0
2026-07-10 08:05:35,1,LOW,1,0,0,0
2026-07-10 08:05:35,1,LOW,1,0,0,0
2026-07-10 08:05:35,3,LOW,1,0,2,0
2026-07-10 08:05:35,3,LOW,3,0,0,0
2026-07-10 08:05:35,2,LOW,2,0,0,0
2026-07-10 08:05:36,7,MEDIUM,6,0,1,0
2026-07-10 08:05:36,8,MEDIUM,6,0,2,0
2026-07-10 08:05:36,5,LOW,3,0,2,0
2026-07-10 08:05:36,7,MEDIUM,5,0,2,0
2026-07-10 08:05:36,6,MEDIUM,6,0,0,0
2026-07-10 08:05:36,5,LOW,5,0,0,0
2026-07-10 08:05:36,7,MEDIUM,6,0,1,0
2026-07-10 08:05:36,9,MEDIUM,8,0,1,0
2026-07-10 08:05:36,6,MEDIUM,6,0,0,0
2026-07-10 08:05:36,9,MEDIUM,8,0,1,0
2026-07-10 08:05:36,8,MEDIUM,7,0,1,0
2026-07-10 08:05:36,9,MEDIUM,8,0,1,0
2026-07-10 08:05:36,7,MEDIUM,6,0,1,0
2026-07-10 08:05:37,6,MEDIUM,5,0,1,0
2026-07-10 08:05:37,8,MEDIUM,5,0,3,0
2026-07-10 08:05:37,7,MEDIUM,5,0,2,0
2026-07-10 08:05:37,5,LOW,4,0,1,0
2026-07-10 08:05:37,9,MEDIUM,8,0,1,0
2026-07-10 08:05:37,10,MEDIUM,9,0,1,0
2026-07-10 08:05:37,6,MEDIUM,6,0,0,0
2026-07-10 08:05:37,9,MEDIUM,7,0,2,0
2026-07-10 08:05:37,6,MEDIUM,4,0,2,0
2026-07-10 08:05:37,8,MEDIUM,6,0,2,0
2026-07-10 08:05:37,4,LOW,3,0,1,0
2026-07-10 08:05:37,4,LOW,4,0,0,0
2026-07-10 08:05:38,5,LOW,5,0,0,0
2026-07-10 08:05:38,5,LOW,4,0,1,0
2026-07-10 08:05:38,5,LOW,4,0,1,0
2026-07-10 08:05:38,1,LOW,1,0,0,0
2026-07-10 08:05:38,6,MEDIUM,5,0,1,0
2026-07-10 08:05:38,3,LOW,3,0,0,0
2026-07-10 08:05:38,3,LOW,2,1,0,0
2026-07-10 08:05:38,4,LOW,4,0,0,0
2026-07-10 08:05:38,5,LOW,5,0,0,0
2026-07-10 08:05:38,5,LOW,5,0,0,0
2026-07-10 08:05:38,5,LOW,5,0,0,0
2026-07-10 08:05:38,7,MEDIUM,7,0,0,0
2026-07-10 08:05:38,6,MEDIUM,6,0,0,0
2026-07-10 08:05:39,6,MEDIUM,6,0,0,0
2026-07-10 08:05:39,6,MEDIUM,6,0,0,0
2026-07-10 08:05:39,7,MEDIUM,6,0,1,0
2026-07-10 08:05:39,7,MEDIUM,6,0,1,0
2026-07-10 08:05:39,8,MEDIUM,7,0,1,0
2026-07-10 08:05:39,6,MEDIUM,5,0,1,0
2026-07-10 08:05:39,6,MEDIUM,5,0,1,0
2026-07-10 08:05:39,7,MEDIUM,6,0,1,0
2026-07-10 08:05:39,7,MEDIUM,6,0,1,0
2026-07-10 08:05:39,5,LOW,4,0,1,0
2026-07-10 08:05:39,7,MEDIUM,6,0,1,0
2026-07-10 08:05:39,5,LOW,5,0,0,0
2026-07-10 08:05:39,6,MEDIUM,5,0,1,0
2026-07-10 08:05:40,5,LOW,4,0,1,0
2026-07-10 08:05:40,4,LOW,4,0,0,0
2026-07-10 08:05:40,5,LOW,4,0,1,0
2026-07-10 08:05:40,5,LOW,4,0,1,0
2026-07-10 08:05:40,6,MEDIUM,5,0,1,0
2026-07-10 08:05:40,7,MEDIUM,6,0,1,0
2026-07-10 08:05:40,7,MEDIUM,6,0,1,0
2026-07-10 08:05:40,5,LOW,5,0,0,0
2026-07-10 08:05:40,6,MEDIUM,6,0,0,0
2026-07-10 08:05:40,5,LOW,4,0,1,0
2026-07-10 08:05:40,6,MEDIUM,5,0,1,0
2026-07-10 08:05:40,5,LOW,4,0,1,0
2026-07-10 08:05:40,4,LOW,3,0,1,0
2026-07-10 08:05:41,3,LOW,3,0,0,0
2026-07-10 08:05:41,7,MEDIUM,6,0,1,0
2026-07-10 08:05:41,7,MEDIUM,6,0,1,0
2026-07-10 08:05:41,6,MEDIUM,5,0,1,0
2026-07-10 08:05:41,6,MEDIUM,5,0,1,0
2026-07-10 08:05:41,5,LOW,4,0,1,0
2026-07-10 08:05:41,4,LOW,4,0,0,0
2026-07-10 08:05:41,6,MEDIUM,6,0,0,0
2026-07-10 08:05:41,5,LOW,4,0,1,0
2026-07-10 08:05:41,6,MEDIUM,5,0,1,0
2026-07-10 08:05:41,7,MEDIUM,6,0,1,0
2026-07-10 08:05:41,7,MEDIUM,6,0,1,0
2026-07-10 08:05:42,6,MEDIUM,5,0,1,0
2026-07-10 08:05:42,5,LOW,4,0,1,0
2026-07-10 08:05:42,7,MEDIUM,6,0,1,0
2026-07-10 08:05:42,6,MEDIUM,5,0,1,0
2026-07-10 08:05:42,7,MEDIUM,6,0,1,0
2026-07-10 08:05:42,4,LOW,4,0,0,0
2026-07-10 08:05:42,5,LOW,4,0,1,0
2026-07-10 08:05:42,4,LOW,3,0,1,0
2026-07-10 08:05:42,4,LOW,3,0,1,0
2026-07-10 08:05:42,2,LOW,2,0,0,0
2026-07-10 08:05:42,3,LOW,3,0,0,0
2026-07-10 08:05:42,6,MEDIUM,6,0,0,0
2026-07-10 08:05:42,9,MEDIUM,9,0,0,0
2026-07-10 08:05:43,7,MEDIUM,6,0,1,0
2026-07-10 08:05:43,7,MEDIUM,7,0,0,0
2026-07-10 08:05:43,5,LOW,5,0,0,0
2026-07-10 08:05:43,7,MEDIUM,7,0,0,0
2026-07-10 08:05:43,7,MEDIUM,7,0,0,0
2026-07-10 08:05:43,7,MEDIUM,6,0,1,0
2026-07-10 08:05:43,8,MEDIUM,7,0,1,0
2026-07-10 08:05:43,5,LOW,5,0,0,0
2026-07-10 08:05:43,6,MEDIUM,6,0,0,0
2026-07-10 08:05:43,5,LOW,5,0,0,0
2026-07-10 08:05:43,4,LOW,4,0,0,0
2026-07-10 08:05:43,4,LOW,4,0,0,0
2026-07-10 08:05:43,5,LOW,5,0,0,0
2026-07-10 08:05:44,5,LOW,5,0,0,0
2026-07-10 08:05:44,5,LOW,5,0,0,0
2026-07-10 08:05:44,6,MEDIUM,5,0,1,0
2026-07-10 08:05:44,6,MEDIUM,6,0,0,0
2026-07-10 08:05:44,7,MEDIUM,6,0,1,0
2026-07-10 08:05:44,6,MEDIUM,5,0,1,0
2026-07-10 08:05:44,7,MEDIUM,6,0,1,0
2026-07-10 08:05:44,8,MEDIUM,6,0,2,0
2026-07-10 08:05:44,7,MEDIUM,5,0,2,0
2026-07-10 08:05:44,4,LOW,3,0,1,0
2026-07-10 08:05:44,5,LOW,3,0,2,0
2026-07-10 08:05:44,8,MEDIUM,5,0,3,0
2026-07-10 08:05:45,5,LOW,4,0,1,0
2026-07-10 08:05:45,7,MEDIUM,6,0,1,0
2026-07-10 08:05:45,8,MEDIUM,6,0,2,0
2026-07-10 08:05:45,7,MEDIUM,6,0,1,0
2026-07-10 08:05:45,3,LOW,3,0,0,0
2026-07-10 08:05:45,5,LOW,4,0,1,0
2026-07-10 08:05:45,3,LOW,3,0,0,0
2026-07-10 08:05:45,4,LOW,4,0,0,0
2026-07-10 08:05:45,4,LOW,4,0,0,0
2026-07-10 08:05:45,5,LOW,5,0,0,0
2026-07-10 08:05:45,6,MEDIUM,6,0,0,0
2026-07-10 08:05:45,4,LOW,4,0,0,0
2026-07-10 08:05:45,3,LOW,3,0,0,0
2026-07-10 08:05:46,3,LOW,3,0,0,0
2026-07-10 08:05:46,3,LOW,3,0,0,0
2026-07-10 08:05:46,5,LOW,5,0,0,0
2026-07-10 08:05:46,4,LOW,4,0,0,0
2026-07-10 08:05:46,3,LOW,3,0,0,0
2026-07-10 08:05:46,5,LOW,5,0,0,0
2026-07-10 08:05:46,6,MEDIUM,6,0,0,0
2026-07-10 08:05:46,9,MEDIUM,9,0,0,0
2026-07-10 08:05:46,6,MEDIUM,5,0,1,0
2026-07-10 08:05:46,3,LOW,3,0,0,0
2026-07-10 08:05:46,5,LOW,4,0,1,0
2026-07-10 08:05:46,4,LOW,3,0,1,0
2026-07-10 08:05:47,4,LOW,3,0,1,0
2026-07-10 08:05:47,5,LOW,3,0,2,0
2026-07-10 08:05:47,4,LOW,3,0,1,0
2026-07-10 08:05:47,3,LOW,2,0,1,0
2026-07-10 08:05:47,1,LOW,0,0,1,0
2026-07-10 08:05:47,1,LOW,1,0,0,0
2026-07-10 08:05:47,2,LOW,2,0,0,0
2026-07-10 08:05:47,3,LOW,3,0,0,0
2026-07-10 08:05:47,3,LOW,2,0,1,0
2026-07-10 08:05:47,5,LOW,3,0,2,0
2026-07-10 08:05:47,2,LOW,1,0,1,0
2026-07-10 08:05:47,0,LOW,0,0,0,0
2026-07-10 08:05:47,1,LOW,1,0,0,0
2026-07-10 08:05:48,2,LOW,2,0,0,0
2026-07-10 08:05:48,4,LOW,4,0,0,0
2026-07-10 08:05:48,1,LOW,1,0,0,0
2026-07-10 08:05:48,4,LOW,2,0,2,0
2026-07-10 08:05:48,2,LOW,1,0,1,0
2026-07-10 08:05:48,2,LOW,2,0,0,0
2026-07-10 08:05:48,2,LOW,2,0,0,0
2026-07-10 08:05:48,2,LOW,2,0,0,0
2026-07-10 08:05:48,4,LOW,3,0,1,0
2026-07-10 08:05:48,2,LOW,0,0,2,0
2026-07-10 08:05:48,2,LOW,1,0,1,0
2026-07-10 08:05:48,2,LOW,1,0,1,0
2026-07-10 08:05:49,1,LOW,0,0,1,0
2026-07-10 08:05:49,2,LOW,1,0,1,0
2026-07-10 08:05:49,2,LOW,2,0,0,0
2026-07-10 08:05:49,1,LOW,1,0,0,0
2026-07-10 08:05:49,3,LOW,3,0,0,0
2026-07-10 08:05:49,2,LOW,2,0,0,0
2026-07-10 08:05:49,2,LOW,2,0,0,0
2026-07-10 08:05:49,3,LOW,1,0,2,0
2026-07-10 08:05:49,1,LOW,1,0,0,0
2026-07-10 08:05:49,1,LOW,1,0,0,0
2026-07-10 08:05:49,2,LOW,2,0,0,0
2026-07-10 08:05:49,1,LOW,1,0,0,0
2026-07-10 08:05:50,0,LOW,0,0,0,0
2026-07-10 08:05:50,1,LOW,1,0,0,0
2026-07-10 08:05:50,1,LOW,1,0,0,0
2026-07-10 08:05:50,2,LOW,2,0,0,0
2026-07-10 08:05:50,1,LOW,1,0,0,0
2026-07-10 08:05:50,2,LOW,1,0,1,0
2026-07-10 08:05:50,3,LOW,2,0,1,0
2026-07-10 08:05:50,3,LOW,1,0,2,0
2026-07-10 08:05:50,5,LOW,3,0,2,0
2026-07-10 08:05:50,5,LOW,2,0,3,0
2026-07-10 08:05:50,6,MEDIUM,5,0,1,0
2026-07-10 08:05:50,4,LOW,1,0,3,0
2026-07-10 08:05:51,4,LOW,1,0,3,0
2026-07-10 08:05:51,6,MEDIUM,4,0,2,0
2026-07-10 08:05:51,3,LOW,1,0,2,0
2026-07-10 08:05:51,5,LOW,3,0,2,0
2026-07-10 08:05:51,4,LOW,3,0,1,0
2026-07-10 08:05:51,6,MEDIUM,5,0,1,0
2026-07-10 08:05:51,8,MEDIUM,5,0,3,0
2026-07-10 08:05:51,5,LOW,4,0,1,0
2026-07-10 08:05:51,3,LOW,2,0,1,0
2026-07-10 08:05:51,3,LOW,2,0,1,0
2026-07-10 08:05:51,4,LOW,3,0,1,0
2026-07-10 08:05:51,2,LOW,1,0,1,0
2026-07-10 08:05:52,3,LOW,1,0,2,0
2026-07-10 08:05:52,4,LOW,2,0,2,0
2026-07-10 08:05:52,5,LOW,4,0,1,0
2026-07-10 08:05:52,5,LOW,4,0,1,0
2026-07-10 08:05:52,6,MEDIUM,4,0,2,0
2026-07-10 08:05:52,6,MEDIUM,3,0,3,0
2026-07-10 08:05:52,8,MEDIUM,5,0,3,0
2026-07-10 08:05:52,6,MEDIUM,4,0,2,0
2026-07-10 08:05:52,3,LOW,2,0,1,0
2026-07-10 08:05:52,3,LOW,2,0,1,0
2026-07-10 08:05:52,1,LOW,0,0,1,0
2026-07-10 08:05:52,6,MEDIUM,4,0,2,0
2026-07-10 08:05:52,5,LOW,3,0,2,0
2026-07-10 08:05:53,4,LOW,2,0,2,0
2026-07-10 08:05:53,5,LOW,3,0,2,0
2026-07-10 08:05:53,5,LOW,3,0,2,0
2026-07-10 08:05:53,3,LOW,2,0,1,0
2026-07-10 08:05:53,4,LOW,3,0,1,0
2026-07-10 08:05:53,5,LOW,3,0,1,1
2026-07-10 08:05:53,4,LOW,1,0,2,1
2026-07-10 08:05:53,2,LOW,1,0,1,0
2026-07-10 08:05:53,1,LOW,1,0,0,0
2026-07-10 08:05:53,2,LOW,2,0,0,0
2026-07-10 08:05:53,4,LOW,2,0,2,0
2026-07-10 08:05:53,3,LOW,2,0,1,0
2026-07-10 08:05:53,1,LOW,1,0,0,0
2026-07-10 08:05:54,1,LOW,1,0,0,0
2026-07-10 08:05:54,3,LOW,2,0,1,0
2026-07-10 08:05:54,1,LOW,1,0,0,0
2026-07-10 08:05:54,4,LOW,4,0,0,0
2026-07-10 08:05:54,5,LOW,4,0,1,0
2026-07-10 08:05:54,3,LOW,2,0,1,0
2026-07-10 08:05:54,7,MEDIUM,5,0,2,0
2026-07-10 08:05:54,3,LOW,2,0,1,0
2026-07-10 08:05:54,4,LOW,3,0,1,0
2026-07-10 08:05:54,4,LOW,3,0,1,0
2026-07-10 08:05:54,4,LOW,3,0,1,0
2026-07-10 08:05:54,3,LOW,3,0,0,0
2026-07-10 08:05:55,2,LOW,1,0,1,0
2026-07-10 08:05:55,2,LOW,1,0,1,0
2026-07-10 08:05:55,2,LOW,2,0,0,0
2026-07-10 08:05:55,4,LOW,3,0,1,0
2026-07-10 08:05:55,3,LOW,2,0,1,0
2026-07-10 08:05:55,3,LOW,2,0,1,0
2026-07-10 08:05:55,3,LOW,2,0,0,1
2026-07-10 08:05:55,4,LOW,4,0,0,0
2026-07-10 08:05:55,4,LOW,4,0,0,0
2026-07-10 08:05:55,4,LOW,4,0,0,0
2026-07-10 08:05:55,2,LOW,2,0,0,0
2026-07-10 08:05:55,5,LOW,5,0,0,0
2026-07-10 08:05:56,5,LOW,4,0,1,0
2026-07-10 08:05:56,5,LOW,4,0,1,0
2026-07-10 08:05:56,3,LOW,3,0,0,0
2026-07-10 08:05:56,6,MEDIUM,5,0,1,0
2026-07-10 08:05:56,7,MEDIUM,6,0,1,0
2026-07-10 08:05:56,4,LOW,4,0,0,0
2026-07-10 08:05:56,5,LOW,5,0,0,0
2026-07-10 08:05:56,6,MEDIUM,6,0,0,0
2026-07-10 08:05:56,6,MEDIUM,6,0,0,0
2026-07-10 08:05:56,4,LOW,4,0,0,0
2026-07-10 08:05:56,5,LOW,5,0,0,0
2026-07-10 08:05:56,7,MEDIUM,6,0,1,0
2026-07-10 08:05:57,6,MEDIUM,6,0,0,0
2026-07-10 08:05:57,5,LOW,4,0,1,0
2026-07-10 08:05:57,8,MEDIUM,7,0,1,0
2026-07-10 08:05:57,8,MEDIUM,7,0,1,0
2026-07-10 08:05:57,7,MEDIUM,6,0,1,0
2026-07-10 08:05:57,4,LOW,3,0,0,1
2026-07-10 08:05:57,4,LOW,3,0,1,0
2026-07-10 08:05:57,3,LOW,1,0,2,0
2026-07-10 08:05:57,4,LOW,3,0,1,0
2026-07-10 08:05:57,6,MEDIUM,4,0,2,0
2026-07-10 08:05:57,4,LOW,3,0,1,0
2026-07-10 08:05:57,3,LOW,2,0,1,0
2026-07-10 08:05:58,5,LOW,4,0,1,0
2026-07-10 08:05:58,3,LOW,2,0,1,0
2026-07-10 08:05:58,4,LOW,3,0,1,0
2026-07-10 08:05:58,7,MEDIUM,5,0,2,0
2026-07-10 08:05:58,4,LOW,2,0,2,0
2026-07-10 08:05:58,9,MEDIUM,7,0,2,0
2026-07-10 08:05:58,8,MEDIUM,6,0,2,0
2026-07-10 08:05:58,8,MEDIUM,6,0,2,0
2026-07-10 08:05:58,3,LOW,2,0,1,0
2026-07-10 08:05:58,6,MEDIUM,4,0,2,0
2026-07-10 08:05:58,4,LOW,2,0,2,0
2026-07-10 08:05:58,6,MEDIUM,4,0,2,0
2026-07-10 08:05:59,7,MEDIUM,4,0,3,0
2026-07-10 08:05:59,5,LOW,3,0,2,0
2026-07-10 08:05:59,4,LOW,2,0,2,0
2026-07-10 08:05:59,2,LOW,1,0,1,0
2026-07-10 08:05:59,5,LOW,4,0,1,0
2026-07-10 08:05:59,4,LOW,3,0,1,0
2026-07-10 08:05:59,1,LOW,1,0,0,0
2026-07-10 08:05:59,2,LOW,1,0,1,0
2026-07-10 08:05:59,2,LOW,1,0,1,0
2026-07-10 08:05:59,3,LOW,3,0,0,0
2026-07-10 08:05:59,1,LOW,1,0,0,0
2026-07-10 08:05:59,1,LOW,1,0,0,0
2026-07-10 08:06:00,6,MEDIUM,5,0,1,0
2026-07-10 08:06:00,4,LOW,3,0,1,0
2026-07-10 08:06:00,1,LOW,1,0,0,0
2026-07-10 08:06:00,3,LOW,3,0,0,0
2026-07-10 08:06:00,4,LOW,4,0,0,0
2026-07-10 08:06:00,3,LOW,2,0,1,0
2026-07-10 08:06:00,9,MEDIUM,8,0,1,0
2026-07-10 08:06:00,4,LOW,4,0,0,0
2026-07-10 08:06:00,4,LOW,4,0,0,0
2026-07-10 08:06:00,7,MEDIUM,5,0,2,0
2026-07-10 08:06:00,5,LOW,3,0,2,0
2026-07-10 08:06:00,5,LOW,3,0,2,0
2026-07-10 08:06:01,5,LOW,4,0,1,0
2026-07-10 08:06:01,7,MEDIUM,7,0,0,0
2026-07-10 08:06:01,4,LOW,3,0,1,0
2026-07-10 08:06:01,3,LOW,3,0,0,0
2026-07-10 08:06:01,3,LOW,2,0,1,0
2026-07-10 08:06:01,0,LOW,0,0,0,0
2026-07-10 08:06:01,2,LOW,0,0,2,0
2026-07-10 08:06:01,4,LOW,1,0,3,0
2026-07-10 08:06:01,4,LOW,1,0,3,0
2026-07-10 08:06:01,3,LOW,0,0,3,0
2026-07-10 08:06:01,4,LOW,1,0,3,0
2026-07-10 08:06:01,3,LOW,0,0,3,0
2026-07-10 08:06:01,3,LOW,0,0,3,0
2026-07-10 08:06:02,3,LOW,0,0,3,0
2026-07-10 08:06:02,4,LOW,1,0,3,0
2026-07-10 08:06:02,3,LOW,0,0,3,0
2026-07-10 08:06:02,4,LOW,1,0,3,0
2026-07-10 08:06:02,6,MEDIUM,3,0,3,0
2026-07-10 08:06:02,4,LOW,2,0,2,0
2026-07-10 08:06:02,2,LOW,1,0,1,0
2026-07-10 08:06:02,3,LOW,0,0,1,2
2026-07-10 08:06:02,5,LOW,2,0,3,0
2026-07-10 08:06:02,4,LOW,0,0,4,0
2026-07-10 08:06:02,6,MEDIUM,2,0,4,0
2026-07-10 08:06:02,5,LOW,2,0,3,0
2026-07-10 08:06:03,6,MEDIUM,2,0,4,0
2026-07-10 08:06:03,4,LOW,1,0,3,0
2026-07-10 08:06:03,5,LOW,2,0,3,0
2026-07-10 08:06:03,5,LOW,2,0,3,0
2026-07-10 08:06:03,7,MEDIUM,3,0,4,0
2026-07-10 08:06:03,5,LOW,2,0,3,0
2026-07-10 08:06:03,5,LOW,2,0,3,0
2026-07-10 08:06:03,5,LOW,2,0,3,0
2026-07-10 08:06:03,6,MEDIUM,3,0,3,0
2026-07-10 08:06:03,5,LOW,3,0,1,1
2026-07-10 08:06:03,4,LOW,2,0,2,0
2026-07-10 08:06:03,4,LOW,2,0,2,0
2026-07-10 08:06:03,7,MEDIUM,4,0,3,0
2026-07-10 08:06:04,7,MEDIUM,4,0,3,0
2026-07-10 08:06:04,8,MEDIUM,5,0,3,0
2026-07-10 08:06:04,8,MEDIUM,5,0,3,0
2026-07-10 08:06:04,6,MEDIUM,4,0,2,0
2026-07-10 08:06:04,5,LOW,3,0,2,0
2026-07-10 08:06:04,7,MEDIUM,3,0,4,0
2026-07-10 08:06:04,7,MEDIUM,3,0,4,0
2026-07-10 08:06:04,5,LOW,3,0,2,0
2026-07-10 08:06:04,5,LOW,3,0,2,0
2026-07-10 08:06:04,6,MEDIUM,4,0,2,0
2026-07-10 08:06:04,6,MEDIUM,4,0,2,0
2026-07-10 08:06:04,7,MEDIUM,5,0,2,0
2026-07-10 08:06:04,5,LOW,3,0,2,0
2026-07-10 08:06:05,6,MEDIUM,4,0,2,0
2026-07-10 08:06:05,8,MEDIUM,6,0,2,0
2026-07-10 08:06:05,7,MEDIUM,5,0,2,0
2026-07-10 08:06:05,7,MEDIUM,5,0,2,0
2026-07-10 08:06:05,9,MEDIUM,6,0,3,0
2026-07-10 08:06:05,8,MEDIUM,5,0,3,0
2026-07-10 08:06:05,6,MEDIUM,3,0,3,0
2026-07-10 08:06:05,5,LOW,2,0,3,0
2026-07-10 08:06:05,7,MEDIUM,4,0,3,0
2026-07-10 08:06:05,7,MEDIUM,4,0,3,0
2026-07-10 08:06:05,6,MEDIUM,3,0,3,0
2026-07-10 08:06:05,7,MEDIUM,4,0,3,0
2026-07-10 08:06:06,8,MEDIUM,5,0,3,0
2026-07-10 08:06:06,7,MEDIUM,4,0,3,0
2026-07-10 08:06:06,9,MEDIUM,6,0,3,0
2026-07-10 08:06:06,9,MEDIUM,6,0,3,0
2026-07-10 08:06:06,9,MEDIUM,6,0,3,0
2026-07-10 08:06:06,10,MEDIUM,7,0,3,0
2026-07-10 08:06:06,8,MEDIUM,5,0,3,0
2026-07-10 08:06:06,9,MEDIUM,5,0,4,0
2026-07-10 08:06:06,7,MEDIUM,4,0,3,0
2026-07-10 08:06:06,9,MEDIUM,6,0,3,0
2026-07-10 08:06:06,6,MEDIUM,4,0,2,0
2026-07-10 08:06:06,5,LOW,4,0,1,0
2026-07-10 08:06:07,5,LOW,4,0,1,0
2026-07-10 08:06:07,5,LOW,4,0,1,0
2026-07-10 08:06:07,9,MEDIUM,6,0,3,0
2026-07-10 08:06:07,8,MEDIUM,6,0,2,0
2026-07-10 08:06:07,7,MEDIUM,6,0,1,0
2026-07-10 08:06:07,8,MEDIUM,6,0,2,0
2026-07-10 08:06:07,7,MEDIUM,6,0,1,0
2026-07-10 08:06:07,7,MEDIUM,5,0,2,0
2026-07-10 08:06:07,6,MEDIUM,5,0,1,0
2026-07-10 08:06:07,6,MEDIUM,4,0,2,0
2026-07-10 08:06:07,6,MEDIUM,4,0,2,0
2026-07-10 08:06:07,7,MEDIUM,4,0,3,0
2026-07-10 08:06:07,6,MEDIUM,4,0,2,0
2026-07-10 08:06:08,9,MEDIUM,6,0,3,0
2026-07-10 08:06:08,8,MEDIUM,4,0,4,0
2026-07-10 08:06:08,11,MEDIUM,7,0,4,0
2026-07-10 08:06:08,9,MEDIUM,5,0,4,0
2026-07-10 08:06:08,8,MEDIUM,3,0,5,0
2026-07-10 08:06:08,9,MEDIUM,5,0,4,0
2026-07-10 08:06:08,9,MEDIUM,5,0,4,0
2026-07-10 08:06:08,5,LOW,3,0,2,0
2026-07-10 08:06:08,7,MEDIUM,4,0,3,0
2026-07-10 08:06:08,8,MEDIUM,4,0,4,0
2026-07-10 08:06:08,4,LOW,2,0,2,0
2026-07-10 08:06:08,5,LOW,2,0,3,0
2026-07-10 08:06:09,3,LOW,1,0,2,0
2026-07-10 08:06:09,1,LOW,0,0,1,0
2026-07-10 08:06:09,3,LOW,2,0,1,0
2026-07-10 08:06:09,1,LOW,0,0,1,0
2026-07-10 08:06:09,2,LOW,1,0,1,0
2026-07-10 08:06:09,1,LOW,0,0,1,0
2026-07-10 08:06:09,4,LOW,3,0,1,0
2026-07-10 08:06:09,2,LOW,2,0,0,0
2026-07-10 08:06:09,2,LOW,2,0,0,0
2026-07-10 08:06:09,5,LOW,5,0,0,0
2026-07-10 08:06:09,3,LOW,1,0,2,0
2026-07-10 08:06:09,2,LOW,2,0,0,0
2026-07-10 08:06:10,2,LOW,2,0,0,0
2026-07-10 08:06:10,3,LOW,2,0,1,0
2026-07-10 08:06:10,5,LOW,5,0,0,0
2026-07-10 08:06:10,5,LOW,5,0,0,0
2026-07-10 08:06:10,4,LOW,4,0,0,0
2026-07-10 08:06:10,6,MEDIUM,6,0,0,0
2026-07-10 08:06:10,2,LOW,2,0,0,0
